Name,URL Domein,Conclusie over doel vd bron,Thumbs up 8-14?,Sector,Reclame,Vrije labels bron/onderwerp,uBlocked trackers,Commercialiteit,Onderwerpen,Div Labels NGO,Status,About page," Notes",Kwaliteit_about,Instelling/Bedrijf/Persoon,Resultaten: vrije labels,Moederbedrijf DB,onderzoekNR,Toegankelijkheidspagina,Resultaten DB,Extra URL,Created time,Created by,URL Moederbedrijf,SlimZ Resultaten DB,Resultaten: toegankelijkheid,Cookie info page,More examples,Related to Resultaten DB 01 (1) (Bronnen DB),Res: Ranking,"Res: soort result "
dutchgymnastics.nl,https://dutchgymnastics.nl,verenigingsinformatie-landelijk/lokaal,Ja,Federatieve instelling/unie,company_promotion,"informatie_primair_doel, kennisbank/centrum, portal, promotioneel, voorlichting",1,not_for_profit,,,Done,https://dutchgymnastics.nl/kngu/,,uitgebreide_about,KONINKLIJKE NEDERLANDSE GYMNASTIEK UNIE,,,1,,Wedstrijden & Uitslagen (https://www.notion.so/Wedstrijden-Uitslagen-11cffcb235434e8dbb4090f60aa4b2b2?pvs=21),,"January 8, 2024 3:50 PM",Maarten Sprenger,,,,,,,3,informatief
duurzaam-ondernemen.nl,https://www.duurzaam-ondernemen.nl/,informatieproduct div. commercieel,Just-in-case,Winkels en bedrijven div,"company_promotion, limited_ads","(product)informatie ihkv verkoop/bezoek, kennisbank/centrum, portal",3,commercieel,,,Needs peer-review,https://www.duurzaam-ondernemen.nl/colofon/,"Verdienmodel? Onderwerp gerelateerde ads. ",uitgebreide_about,"Online Kenniscentrum Duurzaam Ondernemen, Folkert van der Molen van http://www.vandermolen-eis.nl/",,,1,-,Keurmerk Max Havelaar gaat verder onder de naam Fairtrade Nederland - Duurzaam Ondernemen (https://www.notion.so/Keurmerk-Max-Havelaar-gaat-verder-onder-de-naam-Fairtrade-Nederland-Duurzaam-Ondernemen-84065e25756d4da9bdaace074baea9e6?pvs=21),,"October 30, 2023 10:32 AM",Maarten Sprenger,https://vandermolen-eis.nl/,,,https://www.duurzaam-ondernemen.nl/privacybeleid/,,,5,informatief
eclat.nl,https://www.eclat.nl/,product-/bedrijfsinfo + uithangbord,Just-in-case,Winkels en bedrijven div,no_ads,"bedrijfsinfo/uithangbord, promotioneel",3,commercieel,,,Almost completed,https://www.eclat.nl/alles-over-eclat/,Voorkennis nodig om te bekijken of dit vertrouwde info is,voldoende_about,Eclat,,,1,,Alles over goud - Eclat Gouden Sieraden - Alles wat u wilt weten (https://www.notion.so/Alles-over-goud-Eclat-Gouden-Sieraden-Alles-wat-u-wilt-weten-3cd50bf9e2264b9ba9251e516bcd8d6a?pvs=21),,"November 4, 2023 9:36 PM",Maarten Sprenger,,,,,,,1,informatief
ecomare.nl,https://www.ecomare.nl,"kennisbank/centrum +, product-/bedrijfsinfo + uithangbord",Ja,Musea en archieven,company_promotion,"informatie_primair_doel, kennisbank/centrum, wel_link_naar_moederbedrijf",2,not_for_profit,,"ANBI, CBF",Done,"https://www.ecomare.nl/over-ecomare/, https://www.texelsmuseum.nl/organisatie/",ook belangenvereniging,voldoende_about,Ecomare / Stichting Texels Museum,,Stichting Texels Museum (https://www.notion.so/Stichting-Texels-Museum-62828fc10937411ba2206564468579b3?pvs=21),1,,Kwallen zijn prachtige sierlijke dieren! | Ecomare Texel (https://www.notion.so/Kwallen-zijn-prachtige-sierlijke-dieren-Ecomare-Texel-77cb3f1150c74fe6bcdf212679f3697f?pvs=21),,"January 12, 2024 6:37 PM",Maarten Sprenger,https://www.texelsmuseum.nl/,,,,,,10,informatief
ecopedia.be,ecopedia.be,"kennisbank/centrum +, overheidsinformatie (wetten/regels)",Ja,Overheid (of i.o.v.),no_ads,"kennisbank/centrum, overheidsinfo (of i.o.v.)",3,not_for_profit,dieren,,Done,"https://www.ecopedia.be/over-ecopedia, https://www.inverde.be/",met missie/visie,uitgebreide_about,"Ecopedia, Agentschap Natuur & Bos Vlaanderen",,vlaanderen.be (https://www.notion.so/vlaanderen-be-430816938416431897d7e3b0994cf7f8?pvs=21),1,,Generatieve voortplanting | Ecopedia (https://www.notion.so/Generatieve-voortplanting-Ecopedia-069bcc8e5fd64604bed067eeb4c230be?pvs=21),,"November 25, 2023 12:56 PM",Carsten Schnober,"https://www.vlaanderen.be/ ",,,,,,4,informatief
eerstekamer.nl,https://www.eerstekamer.nl,overheidsinformatie (overige),Ja,Overheid (of i.o.v.),no_ads,overheidsinfo (of i.o.v.),1,not_for_profit,,,Done,https://www.eerstekamer.nl/begrip/colofon,,uitgebreide_about,Eerste Kamer der Staten Generaal,pdf,,1,"not found, C?; https://www.toegankelijkheidsverklaring.nl/register/5847, https://www.eerstekamer.nl/id/vlmofd4jfhxz/document_extern/www_eerstekamer_nl_onderzoeksrappor/f=/vlmog6tfxor5.pdf",Begroting Sociale Zaken en Werkgelegenheid 2022 (https://www.notion.so/Begroting-Sociale-Zaken-en-Werkgelegenheid-2022-c9cacbada7914e41aec8374bc28c577e?pvs=21),,"December 15, 2023 5:13 PM",Maarten Sprenger,,,,https://www.eerstekamer.nl/begrip/colofon#p4https://www.toegankelijkheidsverklaring.nl/cookies,,,10,informatief
eetcafehetleven.nl,https://www.eetcafehetleven.nl/,product-/bedrijfsinfo + uithangbord,Nee,Horeca/Uitgaan,no_ads,bedrijfsinfo/uithangbord,4,commercieel,,,Done,https://www.eetcafehetleven.nl/contact/,,voldoende_about,Eetcafé Het Leven Leeuwarden.,,,1,,Reserveren - Eetcafé Het Leven Leeuwarden (https://www.notion.so/Reserveren-Eetcaf-Het-Leven-Leeuwarden-a903ea9c09d34f7aadb251434639ba1b?pvs=21),,"February 21, 2024 3:37 PM",Maarten Sprenger,,,,,,,8,transactional
ef.nl,https://www.ef.nl,product-/bedrijfsinfo + uithangbord,Twijfel,Winkels en bedrijven div,company_promotion,user_generated_content,1,commercieel,,,Done,"https://www.ef.nl/about-us/, https://www.ef.nl/about-us/impact/",Educatieve Tours; dit is een link naar een blog - er staan hier vooral veel blogs,alleen_info_in_footer,Education First,,,1,,50 ongelofelijke feiten over de wereld om slim over te komen ‹ GO Blog | EF Blog Netherlands (https://www.notion.so/50-ongelofelijke-feiten-over-de-wereld-om-slim-over-te-komen-GO-Blog-EF-Blog-Netherlands-53e49632887c4f6789f2b0762468dc9c?pvs=21),,"January 15, 2024 11:52 AM",Maarten Sprenger,,,,,,,7,informatief
Egyptologie.nu,https://egyptologie.nu/,,,,no_ads,"informatie_primair_doel, vakinformatie/beroepsinfo",2,not_for_profit,,,In progress,https://egyptologie.nu/auteur/,,alleen_contactpagina,,,,,,,,"August 24, 2023 11:20 AM",Maarten Sprenger,,,,,,,,
ehealth88.nl,,,,,,,,,,,In progress,https://ehealth88.nl/over-ons/,,,,,solvo-netwerk (https://www.notion.so/solvo-netwerk-bd0f0a422c3a43f99b1121ddd2d2dc34?pvs=21),,,,,"February 19, 2024 1:44 PM",Maarten Sprenger,,,,,,,,
en.psg.fr,https://en.psg.fr/,product-/bedrijfsinfo + uithangbord,Just-in-case,Winkels en bedrijven div,sluikreclame - todo,"bedrijfsinfo/uithangbord, webshop",1,commercieel,,,Almost completed,"- ",hele site is 1 about; Wel een pagina over de president: https://en.psg.fr/club/nasser-al-khelaifi,voldoende_about,Paris Saint-Germain,homepage,,1,,PSG.FR - Paris Saint-Germain official website (https://www.notion.so/PSG-FR-Paris-Saint-Germain-official-website-29db9d3f8f2a4b9fbc83a819389bc637?pvs=21),,"November 2, 2023 4:39 PM",Maarten Sprenger,,,,,,,1,informatief
encyclo.nl,www.encyclo.nl,"aggregator/contentfarm, informatieproduct div. commercieel",Just-in-case,Uitgevers (div. commercieel),"many_ads, online_kanspel_ads_2/24","encyclopedie, portal, woordenboek",7,commercieel,,,Needs peer-review,https://www.encyclo.nl/info.php,"Probleem: dit zijn historische bronnen; veel van de informatie is dus juist niet actueel. Linkt deels naar woordlijsten, of heeft ze opgenomen:  https://nl.wikipedia.org/wiki/Lijst_van_natuurkundigen en https://www.encyclo.nl/lokaal/10103

Wel of geen reclamevehikel, dat is de vraag. ",uitgebreide_about,Slot Webcommerce bv.,,Slot Webcommerce bv. (https://www.notion.so/Slot-Webcommerce-bv-95b51b9e188e4184ab12fa55ce6c973e?pvs=21),"1,1,1,1,1,1,1,1",-,"Schotse - 2 definities - Encyclo (https://www.notion.so/Schotse-2-definities-Encyclo-9c97b2927a3c4b33b1c707dc1f7c5cab?pvs=21), Schots - 7 definities - Encyclo (https://www.notion.so/Schots-7-definities-Encyclo-15f45decf9ae41b3b6da59595613f9e3?pvs=21), Orgaan - 25 definities - Encyclo (https://www.notion.so/Orgaan-25-definities-Encyclo-51e4111ee43e4dd186f11d30a6262ee5?pvs=21), Trilling - 8 definities - Encyclo (https://www.notion.so/Trilling-8-definities-Encyclo-a534c1fe9743494ebb8c27ef8ce1315a?pvs=21), Spiere - definitie - Encyclo (https://www.notion.so/Spiere-definitie-Encyclo-79ccec75121e4742894159933035a47b?pvs=21), Foetus - 22 definities - Encyclo (https://www.notion.so/Foetus-22-definities-Encyclo-6d8d40cc48a944f6a47014fc0f100f0d?pvs=21), Galei - 18 definities - Encyclo (https://www.notion.so/Galei-18-definities-Encyclo-2797da2db1e641a29a522013070b8c82?pvs=21), Sloot - 15 definities - Encyclo (https://www.notion.so/Sloot-15-definities-Encyclo-0dace45d0c324d0f846b47c5916304de?pvs=21)",https://www.encyclo.nl/begrip/huiszwaluw,"October 26, 2023 10:25 AM",Maarten Sprenger,,,,https://www.encyclo.nl/privacy.php,,,"1,2,7,2,9,8,2,4","informatief,informatief,informatief,informatief,informatief,informatief,informatief,informatief"
engeland.nl,https://www.engeland.nl/,product-/bedrijfsinfo + uithangbord,Nee,Reisorganisaties,many_ads,webshop,2,commercieel,,,Almost completed,https://www.engeland.nl/over-ons-engeland/,,uitgebreide_about,UP Internet,webshop_result_page,,1,,Informatie Engeland | De belangrijkste informatie | Engeland.nl (https://www.notion.so/Informatie-Engeland-De-belangrijkste-informatie-Engeland-nl-8fc21d8631604589ac50e9a3d300e47a?pvs=21),,"December 15, 2023 11:27 AM",Maarten Sprenger,vakantieshop.nl  UP Internet,,,,,,5,transactional
Ensie.nl,https://www.ensie.nl/,kwaliteitsinformatie-div,Ja,Uitgevers (educatief/literair),no_ads,"encyclopedie, informatie_primair_doel, kennisbank/centrum, woordenboek",1,not_for_profit,,,Almost completed,"https://www.ensie.nl/pagina/over, https://www.ensie.nl/pagina/contact","Veel informatie van de Ensie moet wel in een historische context worden gezien; voor zover ik ze gesproken heb, willen ze een keur aan online informatie beschikbaar houden en staat er reclame op om dit mogelijk te maken.  ",voldoende_about,Stichting Ensie Encyclopedie,,,1,,Wat is de betekenis van Schotse (https://www.notion.so/Wat-is-de-betekenis-van-Schotse-9463f4fe8db4452785a3b22037e1d981?pvs=21),"https://www.ensie.nl/pagina/onderwijs, https://www.ensie.nl/inhoud/de-of-het/1","October 26, 2023 12:22 PM",Maarten Sprenger,,,,,,,7,informatief
epc.nl,https://www.epc.nl/,product-/bedrijfsinfo + uithangbord,Just-in-case,Winkels en bedrijven div,company_promotion,"bedrijfsinfo/uithangbord, kennisbank/centrum, vakinformatie/beroepsinfo",11,commercieel,,,Done,https://www.epc.nl/over-epc,,voldoende_about,EP&C Patent Attorneys,,,1,,Blog | Je naam voor altijd verbonden met je uitvinding  | EP&C (https://www.notion.so/Blog-Je-naam-voor-altijd-verbonden-met-je-uitvinding-EP-C-c3a92350cb3c4bcab1cc2d8783f664e2?pvs=21),,"November 4, 2023 2:48 PM",Maarten Sprenger,,,,,,,3,informatief
https://www.espn.nl/,https://www.espn.nl/,"entertainment, journalistiek informatieproduct (betaald)",Just-in-case,Entertainment-industrie,"company_promotion, many_ads","about-voorbeeld, entertainment, infinite_scroll, journalistiek, nieuws, paywall (geheel/gedeeltelijk)",21,commercieel,,,Done,"https://espnnl.zendesk.com/hc/nl-nl ",about-voorbeeld-bad; alleen abonnementsinformatie,te_weinig_info,"ESPN Enterprises Inc, a Walt Disney Company",,thewaltdisneycompany.com (https://www.notion.so/thewaltdisneycompany-com-ef8f556bec51490c9fe80bdd2d4a844e?pvs=21),1,,"Paris Saint-Germain Uitslagen, statistieken en samenvattingen - ESPN (NL) (https://www.notion.so/Paris-Saint-Germain-Uitslagen-statistieken-en-samenvattingen-ESPN-NL-0642b6881c9b4683803190a2e96ebffa?pvs=21)",,"January 24, 2024 10:43 AM",Maarten Sprenger,"https://www.espnzakelijk.nl/over-espn-zakelijk/, https://www.espnzakelijk.nl/over-espn-zakelijk/",,,https://privacy.thewaltdisneycompany.com/nl/privacybeleid/cookiesbeleid/,,,3,navigational
http://eugardencenter.com/,https://www.eugardencenter.com/,alleen webshop,Nee,Winkels en bedrijven div,company_promotion,webshop,3,commercieel,,,Done,https://www.eugardencenter.com/nl/service/about/,,voldoende_about,EUGardencenter,webshop_result_page,,1,,Cobra Slang 3-5mm ~ Druppelsysteem - EUGardencenter (https://www.notion.so/Cobra-Slang-3-5mm-Druppelsysteem-EUGardencenter-674be330ccb7410f8b600f5f94e17f3f?pvs=21),,"February 22, 2024 3:22 PM",Maarten Sprenger,,,,,,,8,transactional
http://euroreizen.be/,https://www.euroreizen.be/,webshop/winkel+promotioneel deel,Nee,Reisorganisaties,"affiliate_marketing_2/24, company_promotion","(product)informatie ihkv verkoop/bezoek, bedrijfsinfo/uithangbord, promotioneel, webshop",6,commercieel,,,Done,https://www.euroreizen.be/contact,reisgidsen als pdf via e-mail (= commercieel informatoeproduct),alleen_contactpagina,The Media Bay en Holidayline nv,,,1,,"Piramides van Gizeh bezoeken: Cheops, Chefren en Mykerinos (https://www.notion.so/Piramides-van-Gizeh-bezoeken-Cheops-Chefren-en-Mykerinos-84166804f7584fcf85a0767404700213?pvs=21)",https://www.euroreizen.be/reisgidsen,"February 23, 2024 5:36 PM",Maarten Sprenger,,,,,,,5,informatief
evides.nl,https://www.evides.nl,product-/bedrijfsinfo + uithangbord,Ja,Overheid (of i.o.v.),no_ads,"bedrijfsinfo/uithangbord, nutsbedrijf",4,not_for_profit,,,Done,https://www.evides.nl/over-evides,,uitgebreide_about,Evides Waterbedrijf,,,1,,De zuiveringsprocessen - Evides Drinkwater (https://www.notion.so/De-zuiveringsprocessen-Evides-Drinkwater-95fca46b510649468fa9c07177e18555?pvs=21),,"January 8, 2024 10:25 AM",Maarten Sprenger,,,,,,,2,informatief
examenoverzicht.nl,https://www.examenoverzicht.nl/,onderwijscontent (betaald),Just-in-case,Online-bedrijven,company_promotion,"bedrijfsinfo/uithangbord, doelgroep VO/12+, promotioneel, webshop",3,commercieel,,,Almost completed,https://www.examenoverzicht.nl/over-ons,,voldoende_about,ExamenOverzicht,,,1,,Trillingen en Golven: Wat Moet Je Weten? (Uitleg) (https://www.notion.so/Trillingen-en-Golven-Wat-Moet-Je-Weten-Uitleg-86dd23f428ca402f97cbc388ea2aa827?pvs=21),,"December 14, 2023 2:25 PM",Maarten Sprenger,,,,,,,5,informatief
externeverslaggeving.nl,https://externeverslaggeving.nl/,,,Online-bedrijven,many_ads,schimmige-bv,,commercieel,,,In progress,,Ziet er een beetje uit als de Rijksoverheid,,,,KD Internet Services B.V.  (https://www.notion.so/KD-Internet-Services-B-V-6fe1c276acfb4497bdee94e25b09cf49?pvs=21),,,,https://externeverslaggeving.nl/knowledge-base/,"February 27, 2024 10:48 AM",Maarten Sprenger,4,,,via footer pop-up,,,,
ezelwelzijn.nl,ezelwelzijn.nl,kennisbank/centrum +,Ja,NGO/Goede doelen site,no_ads,"community, webshop",8,not_for_profit,dieren,ANBI,Almost completed,https://ezelwelzijn.nl/bestuur-en-contact/,,alleen_contactpagina,Stichting Ezelwelzijn,,,1,,De ezel - Stichting Ezelwelzijn (https://www.notion.so/De-ezel-Stichting-Ezelwelzijn-9a639684c5b146119daf7e6da7696d26?pvs=21),,"December 25, 2023 11:22 AM",Carsten Schnober,,,,,,,9,informatief
facebook.com,https://www.facebook.com,gebruikersplatform geen kwaliteitsgarantie comm.,Just-in-case,BigTech,many_ads,"BigTech, infinite_scroll, log_in (geheel/gedeeltelijk), platform (algemeen/specifiek), social_media, user_generated_content",6,ultra_commercieel,,,Done,https://about.meta.com/,,alleen_info_in_footer,Meta,outdated,Meta (https://www.notion.so/Meta-17fcc165f85a4f7ab4ac82f011cd66c0?pvs=21),"1,1,1,1,1,1,1,1,1,1,1,1,1,1",,"Cristiano Ronaldo | Facebook (https://www.notion.so/Cristiano-Ronaldo-Facebook-c8826aaa032247e8bb869a978403c320?pvs=21), Speelvogelklas - de leerboom | Facebook (https://www.notion.so/Speelvogelklas-de-leerboom-Facebook-d5c98e1bde0a48f892b6337099ef6493?pvs=21), Wolf en paard | **03.11.2021 <De wolf | Facebook (https://www.notion.so/Wolf-en-paard-03-11-2021-De-wolf-Facebook-a6782e01352346818afae855b6068d43?pvs=21), Aanmelden Facebook -log in (https://www.notion.so/Aanmelden-Facebook-log-in-af38d60e46e5499487e75507b97d551f?pvs=21), Facebook (https://www.notion.so/Facebook-1c72b128e8534a1faf73d93a964d8487?pvs=21), Vrienden zijn als een regenboog, altijd daar om je op te vrolijken na een ""storm"". www.vriendenkiezen.nl voor mannen, vrouwen en stellen vanaf 21 jaar,... | By Friends2Select | Facebook (https://www.notion.so/Vrienden-zijn-als-een-regenboog-altijd-daar-om-je-op-te-vrolijken-na-een-storm-www-vriendenkieze-08d826ec2748431985a5ce6d3a300033?pvs=21), Gemeente Merelbeke | Merelbeke | Facebook (https://www.notion.so/Gemeente-Merelbeke-Merelbeke-Facebook-f03d44906b4041a19ccc0d7ce695958c?pvs=21), Ritmica Belsele | Sint-Niklaas | Facebook (https://www.notion.so/Ritmica-Belsele-Sint-Niklaas-Facebook-e1897c1f25c949f6aaa673eef4aa45ec?pvs=21), Greta Thunberg | Facebook (https://www.notion.so/Greta-Thunberg-Facebook-bbf8caddda40492580a8ee20dd81ab0e?pvs=21), University of Groningen | Groningen | Facebook (https://www.notion.so/University-of-Groningen-Groningen-Facebook-fa1169de41d14f3aa9c58680fe434ff3?pvs=21), Chatberichten sturen | Facebook-helpcentrum (https://www.notion.so/Chatberichten-sturen-Facebook-helpcentrum-efb1cde151674baa80b11810a58b4726?pvs=21), Naar wie kan ik chatberichten sturen op Facebook? | Facebook-helpcentrum (https://www.notion.so/Naar-wie-kan-ik-chatberichten-sturen-op-Facebook-Facebook-helpcentrum-c8396d25c4324cd8a351a62a468fd812?pvs=21), Azerty.nl | Raalte | Facebook (https://www.notion.so/Azerty-nl-Raalte-Facebook-34b77b69800b40d5ab6e89d997f50606?pvs=21), Verkeersschool Post | IJmuiden | Facebook (https://www.notion.so/Verkeersschool-Post-IJmuiden-Facebook-cbbd03bfb92a405f82682f29fed2846c?pvs=21)",https://www.facebook.com/help/?ref=pf,"November 2, 2023 8:17 PM",Maarten Sprenger,https://about.meta.com/,,,,,,"10,4,10,3,6,8,5,5,8,8,9,4,7,6","navigational,navigational,informatief,navigational,informatief,navigational,navigational,navigational,navigational,navigational,informatief,informatief,navigational,transactional"
fairtradenederland.nl,https://www.fairtradenederland.nl/,informatie in het kader van goed doel,Ja,NGO/Goede doelen site,company_promotion,"bedrijfsinfo/uithangbord, portal",3,not_for_profit,,,Almost completed,https://www.fairtradenederland.nl/wie-zijn-wij/,,uitgebreide_about,"Fairtrade Nederland, Stichting Max Havelaar",,,"1,1",,"Het keurmerk - Fairtrade Nederland (https://www.notion.so/Het-keurmerk-Fairtrade-Nederland-c88725cb11264aab847d7bbbaee0861e?pvs=21), Wie zijn wij? - Fairtrade Nederland (https://www.notion.so/Wie-zijn-wij-Fairtrade-Nederland-bff683f4bf304554b72936c36d2cf2b2?pvs=21)",https://www.fairtradenederland.nl/wat-is-fairtrade/,"October 30, 2023 10:21 AM",Maarten Sprenger,,,,,,,"1,3","informatief,informatief"
familysearch.org,https://www.familysearch.org/nl/,te onderzoeken,Just-in-case,NGO/Goede doelen site,no_ads,,14,not_for_profit,,,Needs deeper research,https://www.familysearch.org/en/about/,(Mormonen); Wat doen zij met de informatie? Waarom verzamelen zij?,uitgebreide_about,The Church of Jesus Christ of Latter-day Saints,homepage,,1,,Vind uw familie. Gratis genealogiearchief • FamilySearch (https://www.notion.so/Vind-uw-familie-Gratis-genealogiearchief-FamilySearch-8cb49a40fa144f8a9c712a78111fa22b?pvs=21),,"November 4, 2023 8:23 PM",Maarten Sprenger,,,,,,,2,navigational
fashionunited.nl,https://fashionunited.nl/,journalistiek informatieproduct,Just-in-case,Uitgevers (journalistiek),"company_promotion, limited_ads","informatie_primair_doel, journalistiek, nieuws, portal, promotioneel, vakinformatie/beroepsinfo, webshop",2,commercieel,,,Done,https://fashionunited.info/about-us,,voldoende_about,FashionUnited,,,1,,Jeans en denim: alles wat je moet weten over de spijkerbroek (https://www.notion.so/Jeans-en-denim-alles-wat-je-moet-weten-over-de-spijkerbroek-82e3f78a2c464f40b395afcf8975b9cb?pvs=21),,"January 13, 2024 3:16 PM",Maarten Sprenger,,,,,,,10,informatief
http://feestartikelenshop.com/,https://www.feestartikelenshop.com/,webshop/winkel+promotioneel deel,Nee,Winkels en bedrijven div,company_promotion,webshop,18,commercieel,,,Done,https://www.feestartikelenshop.com/contact,,voldoende_about,Feestartikelenshop,webshop_result_page,,1,,Viking kleding en accessoires | Feestartikelenshop.com (https://www.notion.so/Viking-kleding-en-accessoires-Feestartikelenshop-com-7accb33378e84fa59140f3370ac24c13?pvs=21),,"February 22, 2024 2:21 PM",Maarten Sprenger,,,,,,,8,transactional
http://feestbazaar.nl/,https://www.feestbazaar.nl/,alleen webshop,Nee,Winkels en bedrijven div,company_promotion,webshop,8,commercieel,,,Done,https://www.feestbazaar.nl/service/about/,,voldoende_about,Feestbazaar B.V.,webshop_result_page,,1,,Viking? Deze koop je natuurlijk bij Feestbazaar! - Feestbazaar.nl (https://www.notion.so/Viking-Deze-koop-je-natuurlijk-bij-Feestbazaar-Feestbazaar-nl-e0a083416c78438fbaf63f76f5254aec?pvs=21),,"February 22, 2024 3:22 PM",Maarten Sprenger,,,,,,,9,transactional
http://feestkleding.nl/,https://www.feestkleding.nl/,alleen webshop,Nee,Winkels en bedrijven div,company_promotion,webshop,1,commercieel,,,Done,https://klantenservice.feestkleding.nl/hc/nl/sections/115000258229-Service-Contact,gerelateerd aan https://www.carnavalskleding.nl/,voldoende_about,http://feestkleding.nl/,webshop_result_page,,1,,Vikingen kleding | Feestkleding.nl (https://www.notion.so/Vikingen-kleding-Feestkleding-nl-90ea5ed6ee24403fb995cc96e0fd3a10?pvs=21),,"February 22, 2024 2:21 PM",Maarten Sprenger,,,,,,,7,transactional
